gene,importance_HER2+,importance_HR+,importance_Triple Neg,selection_freq
NIPBL,0.013583,0.037614,0.054415,0.2800
C5orf42,0.013583,0.037614,0.054415,0.2800
AC026741.6,0.013583,0.037614,0.054415,0.2800
EGFLAM,0.013583,0.037614,0.054415,0.2800
LIFR,0.013583,0.037614,0.054415,0.2800
AC091435.3-2,0.013583,0.037614,0.054415,0.2800
WDR70,0.013583,0.037614,0.054415,0.2800
GDNF,0.013583,0.037614,0.054415,0.2800
AC025449.6-3,0.013583,0.037614,0.054415,0.2800
AC026713.5,0.013583,0.037614,0.054415,0.2800
AC025449.6-1,0.013583,0.037614,0.054415,0.2800
NUP155,0.013583,0.037614,0.054415,0.2800
AC008869.5,0.013583,0.037614,0.054415,0.2800
OSMR,0.013583,0.037614,0.054415,0.2800
AC025449.6-2,0.013583,0.037614,0.054415,0.2800
AC091435.3-1,0.013583,0.037614,0.054415,0.2800
NELL1,0.054345,0.035337,0.016828,0.1817
SLC6A5,0.054345,0.035337,0.016828,0.1817
AC099730.2,0.054345,0.035337,0.016828,0.1817
PRMT3,0.054345,0.035337,0.016828,0.1817
DBX1,0.054345,0.035337,0.016828,0.1817
HTATIP2,0.054345,0.035337,0.016828,0.1817
SNORA69,0.054201,0.048564,0.049017,0.5067
MYO18A,0.054200,0.020484,0.045382,0.4200
TMX3,0.015606,0.041320,0.054183,0.3417
C18orf4,0.015606,0.041320,0.054183,0.3417
PRAMEF1,0.028484,0.045434,0.054050,0.2750
ODZ4,0.014648,0.039318,0.054015,0.3767
SIGLEC14,0.012552,0.044598,0.053918,0.2383
SIGLEC5,0.012552,0.044598,0.053918,0.2383
PHLDA1,0.019979,0.035356,0.053783,0.3933
PSG1,0.053652,0.017573,0.048556,0.1333
CEACAMP7,0.053652,0.017573,0.048556,0.1333
PSG6,0.053652,0.017573,0.048556,0.1333
CEACAMP6,0.053652,0.017573,0.048556,0.1333
PSG3,0.053652,0.017573,0.048556,0.1333
PSG10,0.053652,0.017573,0.048556,0.1333
PSG11,0.053652,0.017573,0.048556,0.1333
PSG8,0.053652,0.017573,0.048556,0.1333
CEACAMP8,0.053652,0.017573,0.048556,0.1333
FAM7A1,0.028714,0.019626,0.053607,0.0567
OR52N5,0.040030,0.053542,0.039055,0.2383
RRP7B,0.008343,0.053417,0.050230,0.1433
SERHL,0.008343,0.053417,0.050230,0.1433
CA5A,0.010071,0.037504,0.053356,0.4500
AL137818.4,0.013872,0.053172,0.042709,0.4450
AL162311.5,0.013872,0.053172,0.042709,0.4450
AL160231.4,0.013872,0.053172,0.042709,0.4450
NFKBIA,0.013872,0.053172,0.042709,0.4450
INSM2,0.013872,0.053172,0.042709,0.4450
PSMA6,0.013872,0.053172,0.042709,0.4450
PATL1,0.036085,0.052904,0.016742,0.2383
snoMBII-202,0.006125,0.040115,0.052888,0.4400
ZNF596,0.052887,0.029209,0.043596,0.2550
DNAH9,0.052805,0.010371,0.039734,0.2033
MS4A1,0.033267,0.052650,0.018344,0.3483
C14orf37,0.014490,0.038032,0.052612,0.4917
AC007050.18,0.032372,0.052601,0.025530,0.2733
AP000550.1-1,0.032372,0.052601,0.025530,0.2733
AC002472.8-2,0.032372,0.052601,0.025530,0.2733
SNAP29,0.032372,0.052601,0.025530,0.2733
PI4KA,0.032372,0.052601,0.025530,0.2733
P2RX6,0.032372,0.052601,0.025530,0.2733
AC007050.14,0.032372,0.052601,0.025530,0.2733
AC002470.17-2,0.032372,0.052601,0.025530,0.2733
hsa-mir-649,0.032372,0.052601,0.025530,0.2733
LZTR1,0.032372,0.052601,0.025530,0.2733
AIFM3,0.032372,0.052601,0.025530,0.2733
FAM108A5,0.032372,0.052601,0.025530,0.2733
AC002470.17-1,0.032372,0.052601,0.025530,0.2733
SLC7A4,0.032372,0.052601,0.025530,0.2733
P2RX6P,0.032372,0.052601,0.025530,0.2733
THAP7,0.032372,0.052601,0.025530,0.2733
AC002472.14,0.032372,0.052601,0.025530,0.2733
AC007050.11,0.032372,0.052601,0.025530,0.2733
POM121L7,0.032372,0.052601,0.025530,0.2733
KB-1592A4.13,0.032372,0.052601,0.025530,0.2733
AC002472.8-1,0.032372,0.052601,0.025530,0.2733
CRKL,0.032372,0.052601,0.025530,0.2733
AP000550.1-2,0.032372,0.052601,0.025530,0.2733
POM121L4P,0.032372,0.052601,0.025530,0.2733
SERPIND1,0.032372,0.052601,0.025530,0.2733
CCT2,0.017289,0.035541,0.052488,0.2217
CA10,0.052435,0.038240,0.028607,0.4833
KIAA0564,0.049386,0.052412,0.013027,0.3767
TNXB,0.006157,0.039198,0.052274,0.1917
ATR,0.050660,0.013007,0.052259,0.4350
LDHAL6A,0.052240,0.031804,0.014893,0.3750
KB-67B5.11,0.018973,0.041515,0.052203,0.1050
AP000547.1-2,0.018973,0.041515,0.052203,0.1050
LA16c-68B10.3,0.018973,0.041515,0.052203,0.1050
LA16c-68B10.4,0.018973,0.041515,0.052203,0.1050
MPP3,0.052196,0.015778,0.029097,0.6583
SOST,0.052196,0.015778,0.029097,0.6583
AC055813.9,0.052196,0.015778,0.029097,0.6583
DUSP3,0.052196,0.015778,0.029097,0.6583
OSBPL8,0.016463,0.044415,0.052034,0.2983
PCDHA2,0.022978,0.045548,0.052025,0.4900
PCDHA6,0.022978,0.045548,0.052025,0.4900
PCDHA4,0.022978,0.045548,0.052025,0.4900
LIPH,0.052022,0.025682,0.046859,0.4083
CHD9,0.015011,0.029623,0.051932,0.0917
AC005696.1-2,0.051908,0.014079,0.033931,0.5000
AC097370.10-1,0.051908,0.014079,0.033931,0.5000
AC015799.23-2,0.051908,0.014079,0.033931,0.5000
hsa-mir-1253,0.051908,0.014079,0.033931,0.5000
GARNL4,0.051908,0.014079,0.033931,0.5000
AC015799.23-1,0.051908,0.014079,0.033931,0.5000
AC005696.1-1,0.051908,0.014079,0.033931,0.5000
KIAA0664,0.051908,0.014079,0.033931,0.5000
PAFAH1B1,0.051908,0.014079,0.033931,0.5000
SLC43A2,0.051830,0.022350,0.027142,0.1567
AC018413.10,0.013808,0.046028,0.051822,0.4500
ZNF516,0.013808,0.046028,0.051822,0.4500
TSHZ1,0.013808,0.046028,0.051822,0.4500
MBP,0.013808,0.046028,0.051822,0.4500
SALL3,0.013808,0.046028,0.051822,0.4500
ZNF236,0.013808,0.046028,0.051822,0.4500
C18orf62,0.013808,0.046028,0.051822,0.4500
ZADH2,0.013808,0.046028,0.051822,0.4500
GALR1,0.013808,0.046028,0.051822,0.4500
C20orf55,0.016208,0.051814,0.038517,0.3183
ATP2B1,0.014591,0.038886,0.051735,0.1567
MGRN1,0.027185,0.051556,0.032008,0.1300
AL080243.21-1,0.013478,0.051440,0.035745,0.1133
MCHR1,0.013478,0.051440,0.035745,0.1133
SLC25A17,0.013478,0.051440,0.035745,0.1133
Z86090.10-1,0.013478,0.051440,0.035745,0.1133
RBX1,0.013478,0.051440,0.035745,0.1133
DNAJB7,0.013478,0.051440,0.035745,0.1133
CHADL,0.013478,0.051440,0.035745,0.1133
RP3-408N23.4,0.013478,0.051440,0.035745,0.1133
Z86090.10-2,0.013478,0.051440,0.035745,0.1133
AL080243.21-3,0.013478,0.051440,0.035745,0.1133
AL080243.21-2,0.013478,0.051440,0.035745,0.1133
CTA-229A8.6,0.013478,0.051440,0.035745,0.1133
RP11-12M9.3,0.013478,0.051440,0.035745,0.1133
ST13,0.013478,0.051440,0.035745,0.1133
XPNPEP3,0.013478,0.051440,0.035745,0.1133
RANGAP1,0.013478,0.051440,0.035745,0.1133
hsa-mir-1281,0.013478,0.051440,0.035745,0.1133
EP300,0.013478,0.051440,0.035745,0.1133
AL035450.1-2,0.013478,0.051440,0.035745,0.1133
AL035450.1-1,0.013478,0.051440,0.035745,0.1133
L3MBTL2,0.013478,0.051440,0.035745,0.1133
RP1-85F18.4,0.013478,0.051440,0.035745,0.1133
C2orf65,0.030049,0.032347,0.051423,0.3767
PTPRM,0.025634,0.051408,0.029189,0.2600
ANKS4B,0.012903,0.051398,0.029591,0.1100
THUMPD1,0.012903,0.051398,0.029591,0.1100
AC004381.6,0.012903,0.051398,0.029591,0.1100
LYRM1,0.012903,0.051398,0.029591,0.1100
GPRC5B,0.012903,0.051398,0.029591,0.1100
AC012621.2,0.012903,0.051398,0.029591,0.1100
AC012621.8,0.012903,0.051398,0.029591,0.1100
ZP2,0.012903,0.051398,0.029591,0.1100
GPR139,0.012903,0.051398,0.029591,0.1100
DNAH3,0.012903,0.051398,0.029591,0.1100
ACSM2A,0.012903,0.051398,0.029591,0.1100
AC004381.1-1,0.012903,0.051398,0.029591,0.1100
C16orf62,0.012903,0.051398,0.029591,0.1100
GP2,0.012903,0.051398,0.029591,0.1100
TMEM159,0.012903,0.051398,0.029591,0.1100
DCUN1D3,0.012903,0.051398,0.029591,0.1100
ACSM5,0.012903,0.051398,0.029591,0.1100
AC004381.1-2,0.012903,0.051398,0.029591,0.1100
PDILT,0.012903,0.051398,0.029591,0.1100
ACSM3,0.012903,0.051398,0.029591,0.1100
AC137056.3,0.012903,0.051398,0.029591,0.1100
UMOD,0.012903,0.051398,0.029591,0.1100
ERI2,0.012903,0.051398,0.029591,0.1100
GDE1,0.012903,0.051398,0.029591,0.1100
CRYM,0.012903,0.051398,0.029591,0.1100
ACSM2,0.012903,0.051398,0.029591,0.1100
AC004381.1-3,0.012903,0.051398,0.029591,0.1100
ACSM1,0.012903,0.051398,0.029591,0.1100
IQCK,0.012903,0.051398,0.029591,0.1100
AC141273.2,0.012903,0.051398,0.029591,0.1100
C16orf88,0.012903,0.051398,0.029591,0.1100
CUL5,0.019870,0.051366,0.033524,0.2950
AC027612.6-2,0.018324,0.028391,0.051364,0.1683
AL157791.4,0.017157,0.037500,0.051358,0.4367
FBXO33,0.017157,0.037500,0.051358,0.4367
AP005212.2-2,0.014358,0.044738,0.051291,0.2883
ANKRD20A5,0.014358,0.044738,0.051291,0.2883
AP001004.5-1,0.014358,0.044738,0.051291,0.2883
AP005058.2-1,0.014358,0.044738,0.051291,0.2883
AC006557.2,0.014358,0.044738,0.051291,0.2883
AP005212.2-1,0.014358,0.044738,0.051291,0.2883
SORBS2,0.026593,0.032421,0.051282,0.2567
FGF12,0.042716,0.018759,0.051267,0.2217
U11,0.048525,0.049218,0.051252,0.7350
EBF2,0.051191,0.049360,0.021848,0.1383
TMCO7,0.009005,0.045511,0.051147,0.1633
NFAT5,0.009005,0.045511,0.051147,0.1633
HAS3,0.009005,0.045511,0.051147,0.1633
AC026464.7-1,0.009005,0.045511,0.051147,0.1633
hsa-mir-1538,0.009005,0.045511,0.051147,0.1633
CDH1,0.009005,0.045511,0.051147,0.1633
CIRH1A,0.009005,0.045511,0.051147,0.1633
CYB5B,0.009005,0.045511,0.051147,0.1633
TMED6,0.009005,0.045511,0.051147,0.1633
VPS4A,0.009005,0.045511,0.051147,0.1633
SNTB2,0.009005,0.045511,0.051147,0.1633
NQO1,0.009005,0.045511,0.051147,0.1633
AC092115.2-1,0.009005,0.045511,0.051147,0.1633
AC026464.7-2,0.009005,0.045511,0.051147,0.1633
TERF2,0.009005,0.045511,0.051147,0.1633
NOB1,0.009005,0.045511,0.051147,0.1633
AC009137.8,0.009005,0.045511,0.051147,0.1633
NIP7,0.009005,0.045511,0.051147,0.1633
CHTF8,0.009005,0.045511,0.051147,0.1633
NUP214,0.019560,0.051080,0.022250,0.1300
GYPB,0.031350,0.051066,0.037827,0.4783
MAPKAP1,0.051021,0.037501,0.028053,0.5400
IRX5,0.016303,0.025538,0.050917,0.5133
SCNN1B,0.017580,0.050879,0.035330,0.1500
ADAM9,0.043278,0.050710,0.026718,0.4633
HLA-DRB1,0.019479,0.050685,0.035076,0.3150
SNORA4,0.033620,0.025798,0.050594,0.1883
ANKS1B,0.018795,0.041913,0.050568,0.3350
AMIGO2,0.027509,0.050544,0.036163,0.4333
SLC38A4,0.027509,0.050544,0.036163,0.4333
SLC38A2,0.027509,0.050544,0.036163,0.4333
BAG4,0.040283,0.016263,0.050388,0.5850
ZDHHC17,0.011063,0.041628,0.050176,0.0867
ZDHHC11,0.050070,0.014658,0.030666,0.1767
ACOT2,0.037998,0.024678,0.050009,0.4533
ALDH8A1,0.049989,0.035986,0.013111,0.3883
ACACA,0.049989,0.047754,0.020828,0.6700
HLA-DQA1,0.018120,0.049956,0.038538,0.4983
SPIRE2,0.005469,0.036213,0.049711,0.4400
C16orf7,0.005469,0.036213,0.049711,0.4400
DEF8,0.005469,0.036213,0.049711,0.4400
AC092143.4-4,0.005469,0.036213,0.049711,0.4400
TUBB3,0.005469,0.036213,0.049711,0.4400
C16orf76,0.005469,0.036213,0.049711,0.4400
ZNF276,0.005469,0.036213,0.049711,0.4400
PRDM7,0.005469,0.036213,0.049711,0.4400
DPEP1,0.005469,0.036213,0.049711,0.4400
AC133919.3-1,0.005469,0.036213,0.049711,0.4400
CPNE7,0.005469,0.036213,0.049711,0.4400
AC092143.4-3,0.005469,0.036213,0.049711,0.4400
FANCA,0.005469,0.036213,0.049711,0.4400
AC092143.4-1,0.005469,0.036213,0.049711,0.4400
RPL13,0.005469,0.036213,0.049711,0.4400
GAS8,0.005469,0.036213,0.049711,0.4400
AC133919.3-4,0.005469,0.036213,0.049711,0.4400
DBNDD1,0.005469,0.036213,0.049711,0.4400
C16orf3,0.005469,0.036213,0.049711,0.4400
C16orf55,0.005469,0.036213,0.049711,0.4400
AC092143.4-2,0.005469,0.036213,0.049711,0.4400
AC133919.6,0.005469,0.036213,0.049711,0.4400
CDK10,0.005469,0.036213,0.049711,0.4400
CHMP1A,0.005469,0.036213,0.049711,0.4400
TCF25,0.005469,0.036213,0.049711,0.4400
RP11-325P15.3,0.030738,0.049594,0.025608,0.2500
EXOSC6,0.007262,0.044755,0.049536,0.1833
AC009464.8-1,0.021549,0.033718,0.049304,0.3883
SFRS2IP,0.021549,0.033718,0.049304,0.3883
ARID2,0.021549,0.033718,0.049304,0.3883
AC063924.17,0.021549,0.033718,0.049304,0.3883
SLC9A9,0.037228,0.010356,0.049253,0.3383
C3orf33,0.036750,0.049184,0.024941,0.3167
KIAA0240,0.011320,0.033958,0.049054,0.2800
SNORD50,0.027751,0.045735,0.049020,0.5067
NBPF8,0.026695,0.049014,0.032021,0.2250
DDHD1,0.019990,0.042344,0.048913,0.3350
SEMA4D,0.027275,0.034496,0.048847,0.3333
ATBF1,0.005546,0.048674,0.043674,0.4667
C16orf47,0.005546,0.048674,0.043674,0.4667
AC132068.2,0.005546,0.048674,0.043674,0.4667
AC116667.2,0.005546,0.048674,0.043674,0.4667
RASSF9,0.011469,0.042557,0.048649,0.1933
MGAT4C,0.011469,0.042557,0.048649,0.1933
NTS,0.011469,0.042557,0.048649,0.1933
STARD9,0.020033,0.022966,0.048636,0.1017
SMCHD1,0.013270,0.048559,0.023782,0.1933
ATP6V1E1,0.019269,0.048504,0.032792,0.3767
AC039057.8-2,0.012534,0.028179,0.048368,0.3867
AC039057.8-3,0.012534,0.028179,0.048368,0.3867
PYGO1,0.012534,0.028179,0.048368,0.3867
hsa-mir-628,0.012534,0.028179,0.048368,0.3867
AC090518.2,0.012534,0.028179,0.048368,0.3867
C15orf15,0.012534,0.028179,0.048368,0.3867
UNC13C,0.012534,0.028179,0.048368,0.3867
AC039057.8-1,0.012534,0.028179,0.048368,0.3867
PIGB,0.012534,0.028179,0.048368,0.3867
RAB27A,0.012534,0.028179,0.048368,0.3867
NEDD4,0.012534,0.028179,0.048368,0.3867
ZNF280D,0.012534,0.028179,0.048368,0.3867
MNS1,0.012534,0.028179,0.048368,0.3867
RFX7,0.012534,0.028179,0.048368,0.3867
AC084782.2,0.012534,0.028179,0.048368,0.3867
AC090517.2,0.012534,0.028179,0.048368,0.3867
AC010999.6,0.012534,0.028179,0.048368,0.3867
CCPG1,0.012534,0.028179,0.048368,0.3867
DYX1C1,0.012534,0.028179,0.048368,0.3867
PRTG,0.012534,0.028179,0.048368,0.3867
AC009997.7,0.012534,0.028179,0.048368,0.3867
AC018926.10-1,0.012534,0.028179,0.048368,0.3867
TEX9,0.012534,0.028179,0.048368,0.3867
ZBTB3,0.035708,0.048189,0.018635,0.1500
FAM160A1,0.023467,0.048186,0.043705,0.7100
SDC3,0.047991,0.020070,0.025895,0.3967
TACC1,0.046537,0.047949,0.026603,0.3233
AC010441.6,0.021395,0.047864,0.034097,0.0583
OR4N4,0.024930,0.047697,0.038371,0.2267
AGPAT3,0.047675,0.029087,0.022051,0.2267
SNORD30,0.026532,0.047670,0.034061,0.4917
AC132186.3,0.005845,0.047265,0.047609,0.4883
HSD11B2,0.005845,0.047265,0.047609,0.4883
TMEM208,0.005845,0.047265,0.047609,0.4883
E2F4,0.005845,0.047265,0.047609,0.4883
CDH5,0.005845,0.047265,0.047609,0.4883
AGRP,0.005845,0.047265,0.047609,0.4883
AC009061.10-2,0.005845,0.047265,0.047609,0.4883
CDH11,0.005845,0.047265,0.047609,0.4883
AC009061.10-1,0.005845,0.047265,0.047609,0.4883
TPPP3,0.005845,0.047265,0.047609,0.4883
ACD,0.005845,0.047265,0.047609,0.4883
RRAD,0.005845,0.047265,0.047609,0.4883
AC010542.7-1,0.005845,0.047265,0.047609,0.4883
LRRC36,0.005845,0.047265,0.047609,0.4883
CES8,0.005845,0.047265,0.047609,0.4883
APPBP1,0.005845,0.047265,0.047609,0.4883
hsa-mir-328,0.005845,0.047265,0.047609,0.4883
CES3,0.005845,0.047265,0.047609,0.4883
FHOD1,0.005845,0.047265,0.047609,0.4883
C16orf48,0.005845,0.047265,0.047609,0.4883
CKLF,0.005845,0.047265,0.047609,0.4883
C16orf86,0.005845,0.047265,0.047609,0.4883
CES2,0.005845,0.047265,0.047609,0.4883
PLEKHG4,0.005845,0.047265,0.047609,0.4883
CDH16,0.005845,0.047265,0.047609,0.4883
CTCF,0.005845,0.047265,0.047609,0.4883
ELMO3,0.005845,0.047265,0.047609,0.4883
FAM96B,0.005845,0.047265,0.047609,0.4883
ATP6V0D1,0.005845,0.047265,0.047609,0.4883
LRRC29,0.005845,0.047265,0.047609,0.4883
KIAA0895L,0.005845,0.047265,0.047609,0.4883
FAM65A,0.005845,0.047265,0.047609,0.4883
CMTM2,0.005845,0.047265,0.047609,0.4883
SLC9A5,0.005845,0.047265,0.047609,0.4883
C16orf70,0.005845,0.047265,0.047609,0.4883
CA7,0.005845,0.047265,0.047609,0.4883
DYNC1LI2,0.005845,0.047265,0.047609,0.4883
CMTM1,0.005845,0.047265,0.047609,0.4883
HSF4,0.005845,0.047265,0.047609,0.4883
CCDC79,0.005845,0.047265,0.047609,0.4883
GFOD2,0.005845,0.047265,0.047609,0.4883
NOL3,0.005845,0.047265,0.047609,0.4883
FBXL8,0.005845,0.047265,0.047609,0.4883
TK2,0.005845,0.047265,0.047609,0.4883
TRADD,0.005845,0.047265,0.047609,0.4883
CMTM4,0.005845,0.047265,0.047609,0.4883
EXOC3L,0.005845,0.047265,0.047609,0.4883
CMTM3,0.005845,0.047265,0.047609,0.4883
CBFB,0.005845,0.047265,0.047609,0.4883
KCTD19,0.005845,0.047265,0.047609,0.4883
AC044802.7,0.005845,0.047265,0.047609,0.4883
ZDHHC1,0.005845,0.047265,0.047609,0.4883
RLTPR,0.005845,0.047265,0.047609,0.4883
PARD6A,0.005845,0.047265,0.047609,0.4883
ANKFN1,0.047476,0.036572,0.027452,0.7200
AC002094.1-1,0.047452,0.027852,0.026777,0.3867
TNFAIP1,0.047452,0.027852,0.026777,0.3867
AC002094.1-2,0.047452,0.027852,0.026777,0.3867
AC002094.1-4,0.047452,0.027852,0.026777,0.3867
TMEM97,0.047452,0.027852,0.026777,0.3867
AC061975.6-6,0.047452,0.027852,0.026777,0.3867
AC002094.1-3,0.047452,0.027852,0.026777,0.3867
AC015917.30-1,0.047452,0.027852,0.026777,0.3867
SARM1,0.047452,0.027852,0.026777,0.3867
IFT20,0.047452,0.027852,0.026777,0.3867
VTN,0.047452,0.027852,0.026777,0.3867
C17orf32,0.047452,0.027852,0.026777,0.3867
AC015917.30-2,0.047452,0.027852,0.026777,0.3867
SEBOX,0.047452,0.027852,0.026777,0.3867
POLDIP2,0.047452,0.027852,0.026777,0.3867
SLC46A1,0.047452,0.027852,0.026777,0.3867
C13orf3,0.014621,0.047297,0.043587,0.2250
TRPV3,0.047021,0.021895,0.018130,0.1733
B3GNTL1,0.009240,0.031728,0.046861,0.0983
TNFSF11,0.038254,0.046713,0.010772,0.4867
TMEM55B,0.019054,0.043656,0.046564,0.3600
NP,0.019054,0.043656,0.046564,0.3600
AC002485.1,0.016393,0.046221,0.027994,0.1583
SLC6A13,0.046194,0.014519,0.024471,0.2483
RGS6,0.046166,0.040539,0.031999,0.4567
MLLT10,0.024244,0.046133,0.037388,0.1333
RP1-32I10.10,0.009914,0.046123,0.035892,0.3717
PNPLA3,0.009914,0.046123,0.035892,0.3717
SAMM50,0.009914,0.046123,0.035892,0.3717
AL031595.4,0.009914,0.046123,0.035892,0.3717
RP1-32I10.11,0.009914,0.046123,0.035892,0.3717
PARVB,0.009914,0.046123,0.035892,0.3717
RP4-796I17.5,0.009914,0.046123,0.035892,0.3717
KIAA1644,0.009914,0.046123,0.035892,0.3717
LDOC1L,0.009914,0.046123,0.035892,0.3717
CTA-397C4.3,0.009914,0.046123,0.035892,0.3717
PARVG,0.009914,0.046123,0.035892,0.3717
SMG6,0.046005,0.022354,0.025943,0.1233
SBF2,0.026569,0.044059,0.045926,0.3883
DLGAP1,0.015530,0.045886,0.020918,0.1883
MYO3B,0.043026,0.022619,0.045873,0.3733
AC025257.22,0.009203,0.045790,0.044689,0.2483
AC123904.5,0.009203,0.045790,0.044689,0.2483
CCDC46,0.045752,0.041967,0.028427,0.4850
NARG1L,0.045723,0.041093,0.012910,0.3933
ZBTB40,0.017764,0.045720,0.037166,0.5083
UBOX5,0.030545,0.045690,0.020455,0.1217
SNORD96,0.024048,0.045636,0.037573,0.5267
PLEKHB2,0.028074,0.045606,0.035781,0.3183
SNORA22,0.045530,0.042182,0.023832,0.5783
CD22,0.029168,0.018023,0.045491,0.1117
ZNF718,0.045267,0.032625,0.030486,0.2950
LALBA,0.020490,0.045242,0.029913,0.0450
C12orf41,0.020490,0.045242,0.029913,0.0450
ZNF641,0.020490,0.045242,0.029913,0.0450
RND1,0.020490,0.045242,0.029913,0.0450
OR8S1,0.020490,0.045242,0.029913,0.0450
SENP1,0.020490,0.045242,0.029913,0.0450
RPAP3,0.020490,0.045242,0.029913,0.0450
SLC48A1,0.020490,0.045242,0.029913,0.0450
FKBP11,0.020490,0.045242,0.029913,0.0450
ADCY6,0.020490,0.045242,0.029913,0.0450
CCDC65,0.020490,0.045242,0.029913,0.0450
C12orf54,0.020490,0.045242,0.029913,0.0450
C12orf68,0.020490,0.045242,0.029913,0.0450
VDR,0.020490,0.045242,0.029913,0.0450
AC121338.6,0.020490,0.045242,0.029913,0.0450
hsa-mir-1291,0.020490,0.045242,0.029913,0.0450
ANP32D,0.020490,0.045242,0.029913,0.0450
AC008083.23-1,0.020490,0.045242,0.029913,0.0450
PFKM,0.020490,0.045242,0.029913,0.0450
ASB8,0.020490,0.045242,0.029913,0.0450
RAPGEF3,0.020490,0.045242,0.029913,0.0450
AC004241.2,0.020490,0.045242,0.029913,0.0450
HDAC7,0.020490,0.045242,0.029913,0.0450
COL2A1,0.020490,0.045242,0.029913,0.0450
OR10AD1,0.020490,0.045242,0.029913,0.0450
AC089987.26-2,0.020490,0.045242,0.029913,0.0450
TMEM106C,0.020490,0.045242,0.029913,0.0450
DDX23,0.020490,0.045242,0.029913,0.0450
CCNT1,0.020490,0.045242,0.029913,0.0450
H1FNT,0.020490,0.045242,0.029913,0.0450
AC089987.26-1,0.020490,0.045242,0.029913,0.0450
CACNB3,0.020490,0.045242,0.029913,0.0450
AC008013.8-2,0.023415,0.045237,0.024614,0.2000
SCGB1D4,0.018280,0.045214,0.017318,0.1800
ASRGL1,0.018280,0.045214,0.017318,0.1800
TXNDC16,0.012494,0.035490,0.045184,0.3133
SNORA38,0.022117,0.043839,0.045179,0.2467
MAST4,0.022067,0.041009,0.045174,0.4400
NRXN2,0.040191,0.045072,0.019696,0.2417
VPS13B,0.021562,0.044994,0.039035,0.0650
ARF6,0.012722,0.044877,0.029566,0.2017
C14orf182,0.012722,0.044877,0.029566,0.2017
AL117692.5,0.012722,0.044877,0.029566,0.2017
C14orf138,0.012722,0.044877,0.029566,0.2017
AL109758.3-1,0.012722,0.044877,0.029566,0.2017
MAPK3,0.010449,0.044606,0.025650,0.2467
GDPD3,0.010449,0.044606,0.025650,0.2467
YPEL3,0.010449,0.044606,0.025650,0.2467
ASPHD1,0.010449,0.044606,0.025650,0.2467
SEPHS2,0.010449,0.044606,0.025650,0.2467
HIRIP3,0.010449,0.044606,0.025650,0.2467
ZNF747,0.010449,0.044606,0.025650,0.2467
AC106782.5-2,0.010449,0.044606,0.025650,0.2467
TAOK2,0.010449,0.044606,0.025650,0.2467
CDIPT,0.010449,0.044606,0.025650,0.2467
KCTD13,0.010449,0.044606,0.025650,0.2467
DOC2A,0.010449,0.044606,0.025650,0.2467
ALDOA,0.010449,0.044606,0.025650,0.2467
PRRT2,0.010449,0.044606,0.025650,0.2467
MAZ,0.010449,0.044606,0.025650,0.2467
AC009133.7-1,0.010449,0.044606,0.025650,0.2467
MVP,0.010449,0.044606,0.025650,0.2467
TBC1D10B,0.010449,0.044606,0.025650,0.2467
MYLPF,0.010449,0.044606,0.025650,0.2467
ZNF764,0.010449,0.044606,0.025650,0.2467
ZNF48,0.010449,0.044606,0.025650,0.2467
TMEM219,0.010449,0.044606,0.025650,0.2467
AC093512.2,0.010449,0.044606,0.025650,0.2467
C16orf53,0.010449,0.044606,0.025650,0.2467
ITGAL,0.010449,0.044606,0.025650,0.2467
C16orf54,0.010449,0.044606,0.025650,0.2467
INO80E,0.010449,0.044606,0.025650,0.2467
TBX6,0.010449,0.044606,0.025650,0.2467
ZNF689,0.010449,0.044606,0.025650,0.2467
CORO1A,0.010449,0.044606,0.025650,0.2467
DCTPP1,0.010449,0.044606,0.025650,0.2467
FAM57B,0.010449,0.044606,0.025650,0.2467
ZNF771,0.010449,0.044606,0.025650,0.2467
Sep-01,0.010449,0.044606,0.025650,0.2467
ZNF688,0.010449,0.044606,0.025650,0.2467
AC120114.2-1,0.010449,0.044606,0.025650,0.2467
AC116348.3-1,0.010449,0.044606,0.025650,0.2467
KIF22,0.010449,0.044606,0.025650,0.2467
SEZ6L2,0.010449,0.044606,0.025650,0.2467
PPP4C,0.010449,0.044606,0.025650,0.2467
GIYD2,0.010449,0.044606,0.025650,0.2467
QPRT,0.010449,0.044606,0.025650,0.2467
AC106782.5-1,0.010449,0.044606,0.025650,0.2467
SULT1A3,0.010449,0.044606,0.025650,0.2467
BOLA2B,0.010449,0.044606,0.025650,0.2467
ZNF768,0.010449,0.044606,0.025650,0.2467
AC120114.2-2,0.010449,0.044606,0.025650,0.2467
CD2BP2,0.010449,0.044606,0.025650,0.2467
CBFA2T2,0.024097,0.044534,0.038093,0.5133
AC009656.11,0.010243,0.036183,0.044519,0.2250
PGM2L1,0.044343,0.020584,0.022626,0.3733
TMEM191C,0.027667,0.044283,0.023556,0.2067
TP53,0.044270,0.013865,0.022928,0.1900
TMEM19,0.012275,0.044244,0.037766,0.2817
PTPRB,0.013091,0.032469,0.044223,0.1417
NPAS3,0.023487,0.044201,0.031774,0.4617
CADM1,0.021071,0.039577,0.044092,0.2400
TP53TG3,0.027679,0.019918,0.044085,0.1700
NAV3,0.009238,0.044069,0.043585,0.1767
ZHX3,0.008495,0.037601,0.044014,0.0450
AC073657.5,0.019943,0.027207,0.043759,0.1200
hsa-mir-626,0.019943,0.027207,0.043759,0.1200
